paper_id,sentence_id,sentence
2510.10813,2510.10813_S015,"models apply simple structural rules such as focusing on boundary or symmetry points to identify what they treat as payoff-maximizing actions, without performing an iterated simulation of opponents' behavior."
2510.10813,2510.10813_S016,"When equilibrium play requires probabilistic mixing, as in the MRG, models do not implement the implied distributions. Instead, they deterministically select one equilibrium-consistent action, typically guided by focal or symmetry-based cues"
2510.10813,2510.10813_S017,"despite their probabilistic architecture, LLMs behave as deterministic implementers in contexts where equilibrium play theoretically requires probabilistic strategists."
2510.11977,2510.11977_S001,"While LLMs respond to prompts with text, agents navigate complex environments over extended time horizons, using tools from browsers to bash shells, often consuming hundreds of thousands of tokens per rollout."
2510.11977,2510.11977_S002,They can fail catastrophically or get trapped in loops in ways that simple text generation cannot.
2510.11977,2510.11977_S003,many agents take shortcuts such as looking up the gold answer for a task by looking up the benchmark on HuggingFace rather than actually solving the task of interest
2510.11977,2510.11977_S004,"agents often take actions that would be catastrophic if deployed to real-world products, such as using a wrong credit card to make flight bookings"
2510.11977,2510.11977_S005,log analysis can help uncover bugs and other shortcomings in agent scaffolds.
2510.11977,2510.11977_S006,"the AssistantBench benchmark prompts agents to ""not guess"" the answer, but this worsens the accuracy of some models (such as Claude Opus 4.1), which refrain from responding to tasks even when they find the information to correctly answer them, because they're not sure if the information they found is sufficient."
2510.11977,2510.11977_S007,we provide a standardized evaluation harness that orchestrates parallel evaluations across hundreds of VMs
2510.11977,2510.11977_S008,higher reasoning effort reducing accuracy in the majority of runs.
2510.11977,2510.11977_S009,"we use LLM-aided log inspection to uncover previously unreported behaviors, such as searching for the benchmark on HuggingFace instead of solving a task, or misusing credit cards in flight booking tasks."
2510.16720,2510.16720_S001,"Planning: to decompose high-level goals into coherent, multi-step strategies."
2510.16720,2510.16720_S002,"Tool use: to invoke and coordinate external resources such as APIs, databases, or other models."
2510.16720,2510.16720_S003,"Memory: to retain, retrieve, and manage information over extended horizons."
2510.16720,2510.16720_S004,Planning in early systems often relied on external symbolic planners such as PDDL (Planning Domain Definition Language)
2510.16720,2510.16720_S005,"Tool use initially appeared as single-turn functional calls, where the model generated a structured API request parsed and executed by the system."
2510.16720,2510.16720_S006,"This later advanced to multi-turn frameworks like ReAct, which prompts the model to interleave reasoning traces with action calls following an external Thought-Action-Observation loop."
2510.16720,2510.16720_S007,"Short-term memory was typically maintained through conversation summary, where long interaction histories were summarized and reinserted to fit within the context window."
2510.16720,2510.16720_S008,"Long-term memory usually relied on retrieval-based methods, most prominently through Retrieval-Augmented Generation (RAG), which stored past interactions in a vector database and retrieved them on demand."
2510.16720,2510.16720_S009,"Planning was first internalized in OpenAI's reasoning model o1 through large-scale reinforcement learning, demonstrating the feasibility that LLM could learn to ""think"" and plan autonomously."
2510.16720,2510.16720_S010,"OpenAI's o3 model exemplified the integration of tool use into reasoning process, learning when and how to invoke a diverse set of tools as part of its internal policy."
2510.16720,2510.16720_S011,"MemAct reframed context management as a tool the agent learns to call, proactively deciding when and how to store or retrieve information based on dynamic state and environmental feedback."
2510.16720,2510.16720_S012,"model-native paradigm regards LLMs as autonomous decision-makers which learn to generate plans, invoke tools, and manage memory as intrinsic behaviors."
2510.16720,2510.16720_S013,"Mobile-Agent developed a multimodal agent pipeline, invoking specialized perception tools such as object detection and OCR to ground UI elements directly from screenshots."
2510.16720,2510.16720_S014,UI-TARS was trained end-to-end to predict low-level actions from visual and UI context under supervised trajectory datasets.
2510.16720,2510.16720_S015,"By optimizing outcome-based rewards over long horizons, they gained robustness, adaptability, and the ability to decide when and how to act beyond imitation."
2510.25779,2510.25779_S001,Assistant agents represent consumers and Service agents represent competing businesses.
2510.25779,2510.25779_S002,frontier models can approach optimal welfare—but only under ideal search conditions.
2510.25779,2510.25779_S003,"Performance degrades sharply with scale, and all models exhibit severe first-proposal bias, creating 10-30x advantages for response speed over quality."
2510.25779,2510.25779_S004,"Assistant Agents should act on behalf of customers and interpret user intentions to satisfy them, i.e., engaging in dialogue with users to clarify needs and preferences, searching for suitable services, negotiating terms with Service Agents, and executing confirmed transactions."
2510.25779,2510.25779_S005,"Service Agents should act on behalf of businesses and maintain internal catalogs of services provided, such as POS (Point of Sale) systems that track inventory, manage pricing, and process orders."
2510.25779,2510.25779_S006,"Assistant Agents don't initially know which businesses can fulfill requests or at what price, while Service Agents don't know customers' budgets or preferences: agents discover matches through conversational exchanges."
2510.25779,2510.25779_S007,"agents can discover available actions dynamically, allowing us to add new capabilities without breaking existing agents, similar to how MCP enables tool discovery."
2510.25779,2510.25779_S008,"These include search (discovery), communication (negotiation), order proposals (structured offers), and payments (transaction completion)."
2510.25779,2510.25779_S009,a simple rule-based agent executing hard-coded decision trees through /action calls operates alongside sophisticated LLM-powered agents that dynamically generate identical API requests based on contextual reasoning.
2511.03506,2511.03506_S001,"during memory storage and retrieval, these systems frequently exhibit memory hallucinations, including fabrication, errors, conflicts, and omissions."
2511.03506,2511.03506_S002,"memory systems tend to generate and accumulate hallucinations during the extraction and updating stages, which subsequently propagate errors to the question answering stage."
2511.03506,2511.03506_S003,"It extracts, structures, and continuously updates key information generated across multi-turn interactions between users and AI systems, retrieving and injecting this information into the model as needed to support personalization and long-term consistency"
2511.03506,2511.03506_S004,"a memory system identifies stable user profiles, narratives, and events from dialogues and stores them as plaintext entries enriched with metadata."
2511.03506,2511.03506_S005,"When new queries or tasks arise, the system retrieves and selectively integrates relevant memories based on the current intent and context, enabling the AI system to ""remember and correctly utilize"" user information"
2511.03506,2511.03506_S006,Memory Extraction (E): extracting newly generated memory points from D
2511.03506,2511.03506_S007,Memory Updating (U): modifying or deleting existing memories
2511.03506,2511.03506_S008,Memory Retrieval (R): recalling memories relevant to the current query
2511.03506,2511.03506_S009,Memory Question Answering (Q): constructing prompts and invoking A to generate responses.
2511.03506,2511.03506_S010,"memory hallucinations often act as upstream causes of generation hallucinations, while generation hallucinations may further amplify or obscure memory-related errors."
2511.04032,2511.04032_S001,"These LLMs drive agent decision-making, including selecting tools, invoking other agents, reasoning, and planning, based on system prompts, input queries, context from other agents/tools, and available tools."
2511.04032,2511.04032_S002,the sequence of execution order of steps (trajectory) in the agent workflow is decided dynamically.
2511.04032,2511.04032_S003,"Drift The agent diverges from the intended path, selecting tools or subsequent agents that are irrelevant for an input query."
2511.04032,2511.04032_S004,"Cycles The agent repeatedly invokes itself or other agents/tools by re-planning resulting in redundant loops, wasted computation."
2511.04032,2511.04032_S005,"Missing Details in Final Output The agent returns a response without errors, but misses crucial information requested in the input query."
2511.04032,2511.04032_S006,"Tool Failures External tools(APIs) may fail silently, return unexpected results, hit rate limits—issues that the agent may not detect or handle gracefully."
2511.04032,2511.04032_S007,Context Propagation Failures Failure in propagating the correct context to dependent agents/tools.
2511.04032,2511.04032_S008,"a request executed by Agent 1 is recorded as a span, which triggers Tool 1 and an LLM call, forming child spans linked to the parent Agent 1 span."
2511.04032,2511.04032_S009,"an orchestrator overseeing stock_market and search_agent, calling tools such as stock_quote, stock_recommendation, company_transactions, search_symbol, timeseries_daily_info, search_internet."
2511.04032,2511.04032_S010,"Some anomalies follow shorter, drifted paths without explicit cycles or errors, having very less value for path-level, prompt & latency features"
2511.17775,2511.17775_S001,We propose an episodic memory architecture that stores and retrieves past workflows to guide agents in suggesting plausible next tasks.
2511.17775,2511.17775_S002,"By matching current workflows with historical sequences, agents can recommend steps based on prior patterns."
2511.17775,2511.17775_S003,"User instructions are sent to the domain crew, which executes one or more tasks in sequence to fulfill each of the user's instructions."
2511.17775,2511.17775_S004,"The EM agent compiles a workflow from the trajectory information coming from the crew (i.e., reasoning steps and tool calls)."
2511.17775,2511.17775_S005,"Based on that information, we retrieve memories of past workflows and infer what could be the next possible steps."
2511.17775,2511.17775_S006,"As the user inputs a new instruction in the UI, the EM Agent intercepts and sends it verbatim to the domain agent crew, which provides two outputs: the task result itself, which it keeps unchanged, and the execution trajectory."
2511.17775,2511.17775_S007,"From the trajectory information, the agent uses a workflow compiler to create a partial workflow description of the current session (the current workflow)."
2511.17775,2511.17775_S008,"After that, the EM Agent runs the Episodic Memory Retrieval Tool with the current workflow, which fetches the most relevant workflow memories from a workflow database."
2511.17775,2511.17775_S009,"The agent ignores memory workflows that are exact the same as the current workflow, as they do not provide much information on which steps the user might do next."
2511.17775,2511.17775_S010,the agent builds a prompt with textual representations of the selected and current workflows and ask an LLM to produce the most likely next steps for the current one.
2511.17775,2511.17775_S011,"If no similar workflow can be found, the agent provides the LLM with an alternative prompt with the description of the domain crew and ask the LLM to suggest possible next steps based on the crew's capabilities."
2511.17775,2511.17775_S012,"The Chemist Agent coordinates task execution, decomposing the input task into sub-tasks and delegating them to the sub-agent experts."
2511.17775,2511.17775_S013,The Chemist Agent aggregates the output of its sub-agents and formulate a final text answer to the task.
2511.20297,2511.20297_S001,"Large Language Model (LLM)-based agents are increasingly applied to tasks requiring structured reasoning, tool use, and environmental adaptation, such as data manipulation, multistep planning, and computer-use automation."
2511.20297,2511.20297_S002,"For example, a language agent might help automate a multi-step workflow like collecting data from different sources, cleaning or validating it, and then uploading it onto a dedicated server, all while adjusting its plan if the format or structure of the data changes unexpectedly"
2511.20297,2511.20297_S003,A computer-use agent in an Ubuntu environment tasked with automating software installation across multiple sessions.
2511.20297,2511.20297_S004,"In its first encounter, it struggles through a 47-step process: opening the wrong package manager, executing redundant dependency checks, and making 23 API calls to complete what could be a 6-step workflow."
2511.20297,2511.20297_S005,"When presented with a similar installation task in the next session, the agent repeats the same inefficient exploration — as if encountering the problem for the first time."
2511.20297,2511.20297_S006,"This scenario illustrates a fundamental limitation of current language agents: despite their impressive capabilities in reasoning and tool use, they lack the ability to accumulate and apply experiential knowledge across task sessions."
2511.20297,2511.20297_S007,"Each interaction begins from a blank slate, forcing agents to repeatedly explore the same action spaces and rediscover the same solutions"
2511.20297,2511.20297_S008,"Given the training dataset, we generate full-length trajectories, hereby referred to as rollouts, for each query using an LLM-powered agent conditioned on its associated KB."
2511.20297,2511.20297_S009,"Each rollout is evaluated using a correctness grader, which assigns a binary success label and an LLM based qualitative assessment against a set of human-validated general-purpose agent behavior rubrics"
2511.20297,2511.20297_S010,"Reflector Agent: ReflAgent takes as input a rollout with its rubric and correctness labels, and outputs sentence-level insights with mapped concepts:"
2511.20297,2511.20297_S011,"Concept–insight pairs are annotated independently per rollout, often producing overlapping or paraphrased concepts."
2511.20297,2511.20297_S012,Integrator Agent: IntegAgent incrementally builds and refines KB documents
2511.20297,2511.20297_S013,"The KB is dynamically populated: concepts central to the dataset receive more updates, shaping memory around frequent behaviors."
2511.20297,2511.20297_S014,We use this KB D(si ) to generate trajectory rollouts which are consumed by the ReflAgent to generate insights.
2511.20297,2511.20297_S015,We then use the IntegAgent to generate various updated variants
2511.20297,2511.20297_S016,We then estimate a reward R for each of these newly generate states and update rewards of parent states using backpropagation.
2511.20297,2511.20297_S017,"During this stage, the current best states from each document’s MCTS tree are gathered together and distributed to every MCTS tree for reward calculation."
2511.20297,2511.20297_S018,"Each document state is rewarded based on two complementary criteria: (i) how well the current document contributes to accurate downstream reasoning, and (ii) how retrievable it is in the context of a growing KB."
2511.20297,2511.20297_S019,"The correctness reward Rtcorr evaluates the accuracy of the agent’s output over a held-out query set Q, when reasoning over the current KB Dt ."
2511.20297,2511.20297_S020,BREW learns recipes from sub-trajectories in OSWorld.
2511.20297,2511.20297_S021,"Even in settings with limited improvements in task correctness, BREW consistently reduces execution length by 14–23 steps, highlighting more efficient planning."
2511.20297,2511.20297_S022,"We observe that BREW captures and represents sub-trajectory characteristics in natural language, including application shortcuts, standard operating procedures, and strategies for localizing UI elements."
2511.20297,2511.20297_S023,"Moreover, BREW substantially reduces reliance on granular UI interactions: while the baseline GTA1 model executes approximately 19,000 clicks and 17,821 keyboard actions, BREW significantly decreases this interaction complexity."
2511.20297,2511.20297_S024,"Specifically, BREW showed a notable reduction in “Wrong Argument” and “Wrong Decision” errors, indicating that it was better at capturing logical de-"
2511.20297,2511.20297_S025,"Interestingly, Partially Resolve errors were slightly higher for BREW than for Cognee, likely because BREW attempted more aggressive resolution strategies that occasionally failed to fully satisfy user queries."
2511.20297,2511.20297_S026,"We observe that overall, BREW enables agents to come to a correct response in fewer steps compared to baseline."
2511.20297,2511.20297_S027,"Compared to the baseline GTA1 model’s average of ∼75 steps, the BREW-augmented model completes tasks 14% faster with an average of ∼64 steps."
2511.22173,2511.22173_S001,Can language models (LMs) self-refine their own responses?
2511.22173,2511.22173_S002,"These refinement requests typically fall into two categories: (1) guided refinement, where users provide explicit natural language feedback specifying exactly which parts they want corrected, and (2) self-refinement, where users ask for revisions without specifying the problematic elements."
2511.22173,2511.22173_S003,"The first scenario requires the ability to precisely adopt the requested changes, while the second involves reasoning about potential points of dissatisfaction."
2511.22173,2511.22173_S004,"Claude-Sonnet-4 successfully refines its previous answers toward the correct solution in mathematical problems (i.e., AIME24), whereas in our benchmark, R EFINE B ENCH, it struggles to refine effectively, achieving only minimal improvement"
2511.22173,2511.22173_S005,"Refinement Step: Given an input xt and the previous answer yt−1 , the target LM M generates a refined answer yt"
2511.22173,2511.22173_S006,"In the self-refinement setting, at each turn the target LM M should determine whether to terminate or continue refining its previous response."
2511.22173,2511.22173_S007,Evaluation Step: An evaluator LM Me assesses whether yt meets each criterion specified by a predefined checklist C through binary evaluations
2511.22173,2511.22173_S008,"Based on the evaluation results, feedback ft is incorporated into the next user query xt+1 using a method discussed in the next paragraph."
2511.22173,2511.22173_S009,All LMs struggle to self-refine over multiple turns to achieve nearly perfect responses
2511.22173,2511.22173_S010,"Providing explicit guidance feedback significantly enhances the refinement capabilities of LMs, except for smaller LMs."
2511.22173,2511.22173_S011,Reasoning LMs achieve better self-refinement performance than comparable general-purpose instruction-tuned models.
2511.22173,2511.22173_S012,"Some LMs possess an ability to refine, but they do not identify what to fix."
2511.22173,2511.22173_S013,These results suggest that LMs contain some inherent refinement ability but struggle to determine the items that need to be fixed.
2511.22173,2511.22173_S014,LMs can incorporate provided feedback while struggling with unprovided feedback.
2511.22173,2511.22173_S015,We observe that LMs accurately incorporate the feedback that is provided
2511.22173,2511.22173_S016,"However, they still struggle to refine aspects for which feedback is not provided"
2511.22173,2511.22173_S017,Longer thinking does not guarantee better self-refinement across multiple turns.
2511.22173,2511.22173_S018,Proprietary reasoning LMs are more prone to stopping refinement earlier than open-source reasoning LMs.
2511.22173,2511.22173_S019,"most LMs, on average, terminate their self-refinement around the mid-turns"
2511.22173,2511.22173_S020,DeepSeek-R1 repeatedly fix only what they initially corrected.
2511.22173,2511.22173_S021,"DeepSeek-R1 demonstrates a pronounced tendency toward self-correction/verification, concrete verification (generating specific examples or scenarios to validate its reasoning), and conclusion drawing during the initial turn."
2511.22173,2511.22173_S022,"However, from the second turn onward, all identified reasoning patterns significantly diminish, particularly self-correction and verification."
2511.22173,2511.22173_S023,"During the initial turn, the model frequently engages in self-correction and verification strategies, iteratively reassessing its reasoning to formulate final answers"
2511.22173,2511.22173_S024,"By the third turn, however, the model predominantly focuses on refining the appropriateness of its previous answer, such as verifying logical consistency and correctness, rather than actively exploring new or improved reasoning pathways"
2511.22173,2511.22173_S025,DeepSeek-R1 exhibits difficulty consistently retaining previously correct responses across multiple refinement turns.
2511.22173,2511.22173_S026,"These findings suggest that DeepSeek-R1 has limited self-refinement capabilities, particularly when initial responses are incorrect, highlighting challenges in autonomous self-correction without explicit external guidance."
2512.01948,2512.01948_S001,Deep Research Agents (DRAs) aim to automatically produce analyst-level reports through iterative information retrieval and synthesis.
2512.01948,2512.01948_S002,"Deep Research Agents (DRAs) have recently attracted increasing attention due to their ability to autonomously retrieve, analyze, and synthesize web-scale information into structured research reports"
2512.01948,2512.01948_S003,"These agents utilize advanced techniques in multi-step web exploration, data retrieval, and synthesis to produce comprehensive reports that would traditionally require hours of manual effort."
2512.01948,2512.01948_S004,"over 39% of failures arise in content generation, particularly through strategic content fabrication, where agents tend to generate unsupported but seemingly professional content."
2512.01948,2512.01948_S005,"Furthermore, retrieval-related failures, such as insufficient evidence integration and fact-checking issues, account for over 32% of errors, highlighting the challenges DRAs face in managing and verifying the quality of retrieved information."
2512.01948,2512.01948_S006,"Reasoning Category refers to the failures mainly exhibited during the initial stage of execution, arising from insufficient consideration of user intent or problem details."
2512.01948,2512.01948_S007,"However, the issue of 1-4-RPS suggests that the agents still exhibit limitations in dynamic task scheduling and adaptive reasoning."
2512.01948,2512.01948_S008,"The linear execution logic present in some frameworks often fails to respond effectively to task evolution or intermediate feedback, leading to reduced efficiency or error propagation."
2512.01948,2512.01948_S009,Reasoning resilience concerns an agent’s ability to maintain and adjust its reasoning state within dynamic task environments
2512.01948,2512.01948_S010,"Only systems with reasoning resilience can continuously detect deviations, recalibrate reasoning search, and adapt strategies throughout complex and evolving reasoning processes"
2512.01948,2512.01948_S011,"Retrieval Category refers to the failures mainly exhibited during the middle stage of execution, arising from inadequate abilities in external knowledge retrieval and evidence construction."
2512.01948,2512.01948_S012,"2-1-IIA reflects primarily the agent’s inability to initiate or execute the search for information effectively, occurring at the initial stage of the retrieval process."
2512.01948,2512.01948_S013,"The absence of 2-5-VMF manifests at the terminal stage, where the agent fails to perform cross-check when encountering critical or conflicting information, resulting in outputs that lack factual grounding and credible support."
2512.01948,2512.01948_S014,"DRAs often separate the stages of information acquisition, processing, integration, representation, and verification, resulting in fragmented or distorted knowledge chains."
2512.01948,2512.01948_S015,"during the initial retrieval stage, a well-defined decision framework should be established to determine when to retrieve, what to retrieve, and how to utilize the retrieved results."
2512.01948,2512.01948_S016,"In the intermediate stage, explicit mechanisms should be implemented to monitor information states and dynamically adjust retrieval strategies."
2512.01948,2512.01948_S017,"In the final stage, a mandatory verification mechanism should be activated to cross-check critical facts."
2512.01948,2512.01948_S018,"Generation Category refers to the failures mainly exhibited during the latter stages of task execution, resulting from limited capability in content organization and expression."
2512.01948,2512.01948_S019,"This failure indicates that the agents tend to generate seemingly professional but factually unsupported terms, methods, or references in order to create an illusion of academic rigor"
2512.02472,2512.02472_S001,"AI self-evolution has long been envisioned as a path toward superintelligence, where models autonomously acquire, refine, and internalize knowledge from their own learning experiences."
2512.02472,2512.02472_S002,"At each iteration, the Challenger samples a small set of human-labeled examples to guide synthetic question generation, while the Solver jointly trains on human and synthetic examples under an online, difficulty-based curriculum."
2512.02472,2512.02472_S003,"Without external intervention or guidance, models tend to reinforce their own knowledge bias."
2512.02472,2512.02472_S004,"Over repeated self-play iterations, feedback loops amplify spurious correlations or biased reasoning patterns, drifting away from factual correctness and semantic validity"
2512.02472,2512.02472_S005,"Since the underlying knowledge of the model is fixed, its self-generated challenges tend to converge toward familiar and low-entropy regions of the task space."
2512.02472,2512.02472_S006,"During training, the Challenger dynamically samples zero to five anchor examples as in-context example to guide synthetic question generation."
2512.02472,2512.02472_S007,"Instead of indiscriminately training on all generated data, R-F EW first rolls out multiple solving trajectories, ranks questions by the Solver’s uncertainty, and selects mid-uncertain samples for the next iteration training."
2512.02472,2512.02472_S008,"the Challenger samples a question or task qt ∼ Qθ (· | Ht ), where Ht represents the historical context (e.g., previous questions and responses, document corpus), and the Solver attempts to generate an answer at ∼ Sϕ (· | qt )."
2512.02472,2512.02472_S009,A verifier or self-consistency mechanism then evaluates outputs and produces a scalar reward
2512.02472,2512.02472_S010,The Challenger Qθ in R-F EW generates synthetic questions conditioned on a small pool of high-
2512.02472,2512.02472_S011,the Challenger is softly guided toward human-consistent reasoning trajectories while retaining generative diversity.
2512.02472,2512.02472_S012,the Solver Sϕ employs an online curriculum mechanism that dynamically ranks problems by difficulty and filters the training set to the “zone of
2512.02472,2512.02472_S013,This ensures the Solver focuses on problems that are challenging yet solvable
2512.02472,2512.02472_S014,Challenger generates synthetic tasks with few-shot demonstrations from human anchors.
2512.02472,2512.02472_S015,Solver attempts to solve tasks and estimates success rates.
2512.02472,2512.02472_S016,An online curriculum filter selects mid-difficulty tasks from both synthetic and human pools.
2512.02472,2512.02472_S017,R-Zero shows a sharp decline in question diversity as training progresses
2512.02472,2512.02472_S018,"R-Zero progressively inflates question length, eventually producing excessively long questions."
2512.02472,2512.02472_S019,"This suggests reward hacking, where the model exploits superficial features, such as verbosity, to increase perceived diversity or difficulty signals."
2512.02472,2512.02472_S020,"R-Zero produces questions that are harder to solve primarily because they are longer, rather than because they require deeper reasoning."
2512.04123,2512.04123_S001,LLM-based agents already operate in production across many industries
2512.04123,2512.04123_S002,"Teams use off-the-shelf models rather than weight tuning (70%), rely on manual prompt construction (79%), and use static workflows (68% execute ≤10 steps before human intervention)."
2512.04123,2512.04123_S003,Reliability is the top development challenge.
2512.04123,2512.04123_S004,"agents—that combine foundation models with tools, memory, and reasoning to autonomously execute multi-step tasks"
2512.04123,2512.04123_S005,Case study data shows deployed agents rely heavily on proprietary frontier models.
2512.04123,2512.04123_S006,"Functional needs include (1) cost optimization, routing simple subtasks to smaller models and complex reasoning to"
2512.04123,2512.04123_S007,Case study data shows predefined structured workflows dominate production deployments.
2512.04123,2512.04123_S008,Interview data reveal that workflows dominate production to prioritize controllability and human-expert-in-the-loop oversight for reliability.
2512.04123,2512.04123_S009,Survey data shows human verification dominates evaluation despite automated alternatives.
2512.04123,2512.04123_S010,Case study interviews reveal humans verify during both development and production.
2512.04123,2512.04123_S011,"All case study teams using LLM-as-a-judge pair them with human review: judges score confidence for each response, routing low-confidence cases to experts while randomly sampling some percentages of high-confidence outputs for ongoing validation"
2512.04123,2512.04123_S012,Interview data shows agents deploy in controlled environments minimizing failure impact: read-only mode where SRE agents generate bug reports for engineer review without modifying production
2512.04988,2512.04988_S001,"As artificial intelligence (AI) agents are deployed across economic domains, understanding their strategic behavior and market-level impact becomes critical."
2512.04988,2512.04988_S002,Our simulations illustrate how LLM agents explicitly prompted with reasoning capabilities learn to strategically self-improve and demonstrate superior adaptability to changing market conditions.
2512.04988,2512.04988_S003,"agents in our simulation adapt bidding and training under partial observability, and their reasoning traces allow us to study the rationale behind economic behaviour."
2512.04988,2512.04988_S004,we deploy fixed-policy agents at scale to analyze emergent market-level dynamics and equilibrium properties.
2512.04988,2512.04988_S005,"Then, we examine agent behavior by deploying LLM agents with various foundational models against each other in a competitive setting, and we identify clusters of reasoning patterns that successful agents express in this market"
2512.04988,2512.04988_S006,"Metacognition: Accurate self-assessment of latent skills and public reputation by skill, enabling agents to avoid overcommitment and to allocate training to high-yield skill slots."
2512.04988,2512.04988_S007,"Competitive Awareness: Ability to model the market state and rivals’ behavior (e.g. price–reputation trade-offs, habitual bids, and niche occupancy), allowing agents to anticipate and counter undercutting or specialization."
2512.04988,2512.04988_S008,"Strategic Planning: Long-horizon policy design under capacity constraints and stochastic allocation, including future-proofing, contingency planning for tie-breaks, and timing of training versus bidding."
2512.04988,2512.04988_S009,winning agents exhibited more diverse thoughts and were able to strategize coherently.
2512.04988,2512.04988_S010,"SSA demonstrated superior performance, with higher cumulative rewards over time, higher average rank, and captured a larger market share than other agents."
2512.04988,2512.04988_S011,"Additionally, they were more likely to recover in rank over time and showed better specialization of their skills."
2512.04988,2512.04988_S012,"While the extensive reasoning from SSAs led to more completion tokens being used, SSAs were more efficient in reflection and did not need to retain as much information across rounds, resulting in fewer total tokens overall."
2512.04988,2512.04988_S013,"SSA agents adapted to this - they bid lower when the market preferred low price, and trained more when the market preferred high reputation"
2512.04988,2512.04988_S014,"In response to shifting market preferences, agents started bidding on the newly in-demand jobs and training in that skill."
2512.04988,2512.04988_S015,"However, as some agents realized they were not winning bids in the new skill, they reverted to their original specialization"
2512.04988,2512.04988_S016,"during recession periods, SSAs were more likely to train than bid on jobs."
2512.04988,2512.04988_S017,"Under competitive pressure, LLM agents exhibit strategic capabilities in metacognition, competitive awareness, and long-horizon planning."
2512.04988,2512.04988_S018,some agents leverage self-reflection to enhance their problem-solving capabilities by analyzing their own reasoning processes to identify and correct errors
2512.06983,2512.06983_S001,World models enable agents to plan within imagined environments by predicting future states conditioned on past observations and actions.
2512.06983,2512.06983_S002,"By planning within the world model’s imagination, an agent can efficiently and safely explore a variety of action trajectories without having to execute them in the slow and failure-prone environment."
2512.06983,2512.06983_S003,Recent work has aimed to lengthen the imagination horizon by pre-pending cached frames to the context window of Vision Transformers
2512.06983,2512.06983_S004,Other works explore the compression of scenes into summaries or additional context that is injected into the next-frame predictor
2512.06983,2512.06983_S005,"Introducing an auxiliary memory mechanism provides an adjacent stream, storing compressed historical information, that ‘refreshes’ the current context with useful details from the past."
2512.06983,2512.06983_S006,we measure the memory-augmented world model’s ability to recall past context over sequences of increasing horizon length H.
2512.06983,2512.06983_S007,"In the first phase, the model processes a query sequence"
2512.06983,2512.06983_S008,"In the second phase, the model receives only the initial context and predicts the query sequence"
2512.06983,2512.06983_S009,The vanilla ViT with a context length of C = 9 begins to hallucinate new objects and walls in the latter half of the trajectory.
2512.06983,2512.06983_S010,augmenting a short-context world model with memory improves recall of past states and enables better modeling of loop closures in imagined environments.
2512.07828,2512.07828_S001,"AI agents could profoundly reshape individual workflows, as well as organizational and market structures, by increasing productivity and efficiency and lowering transaction costs as autonomous participants in both consumption and production processes"
2512.07828,2512.07828_S002,We define agentic AI systems as AI assistants capable of autonomously pursuing user-defined goals by planning and taking multi-step actions on a user’s behalf to interact with and effect outcomes across real-world environments.
2512.07828,2512.07828_S003,"Under the ReAct framework, an agentic workflow typically cycles automatically between three iterative phases to achieve the end goal: thinking, acting, and observing"
2512.07828,2512.07828_S004,"In the thinking phase, the agent interprets the goal from the query and devises a step-by-step plan to achieve it."
2512.07828,2512.07828_S005,"In the acting phase, the agent executes actions by controlling external tools to interact with its environment."
2512.07828,2512.07828_S006,"In the observing phase, the agent processes feedback from its environment and returns to the thinking phase to confirm or revise its plan as needed."
2512.07828,2512.07828_S007,agents extend chatbots’ capabilities beyond conversations to include autonomous actions.
2512.07828,2512.07828_S008,"LLMs serve as the “brain” of an agent, functioning as the central reasoning engine that processes information, evaluates options, and makes decisions."
2512.07828,2512.07828_S009,"Tools are the “hands” that connect the agent’s reasoning to the external world, enabling it to act upon its environment."
2512.07828,2512.07828_S010,"Comet Assistant, operates as an autonomous agent that takes actions and completes open-world web-based tasks on behalf of users."
2512.07828,2512.07828_S011,"To fulfill user requests, Comet Assistant can execute a variety of tasks, including scheduling meetings, editing documents, sending emails, booking flights, making purchases, and more."
2512.08737,2512.08737_S001,"The emerging “agentic web” envisions large populations of autonomous agents coordinating, transacting, and delegating across"
2512.08737,2512.08737_S002,AI safety research has shown that LLM agents can be neither consistently reliable
2512.08737,2512.08737_S003,induced into unsafe actions through hallucination
2512.08737,2512.08737_S004,"Service Agent 𝐴: performs tasks (transactions, negotiations, delegated actions)."
2512.08737,2512.08737_S005,Insurer 𝐼 : underwrites 𝐴 by posting collateral and selling a policy.
2512.08737,2512.08737_S006,User 𝑈 : delegates tasks to 𝐴 and may file claims.
2512.08737,2512.08737_S007,Verifier 𝑉 : a decentralized arbitration layer that can adjudicate disputes at a cost.
2512.10665,2512.10665_S001,"As Large Language Models (LLM) based multi-agent systems become increasingly prevalent, the collective behaviors, e.g., collective intelligence, of such artificial communities have drawn growing attention."
2512.10665,2512.10665_S002,we constructed multi-agent simulations where communities with varying numbers of agents engaged in open-ended interactions and constitution formation.
2512.10665,2512.10665_S003,"each agent “discovers” its values by solving a series of ethical dilemmas, mimicking how humans form values through life experiences"
2512.10665,2512.10665_S004,"We then observe the agents through a two-stage interaction protocol, including (1) free-form open discussion, (2) collaborative rule formation to evaluate their emergent collective behavior."
2512.10665,2512.10665_S005,we prompt the agents to reflect and extract their values from the narratives.
2512.10665,2512.10665_S006,Each agent’s internal state is updated as the simulation runs.
2512.10665,2512.10665_S007,"After each interaction, an agent may choose to update its self-perception (e.g. feeling more trusting of a friend, or wary after a conflict)."
